task,kwargs,num_envs,lr,dmodel,nlayer,gamma,ent_coef,bs,episodic_reward.mean,episodic_reward.count,reward.mean
NotHotdog,{},128,0.01,32,2,0.99,0.03,512,0.76416015625,2048,0.76416015625
NotHotdog,{},128,0.01,8,2,0.99,0.03,2048,1,2048,1
NotHotdog,{},128,0.01,8,2,0.99,0.03,512,1,2048,1
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.03,2048,0.0039090909995138645,550,0.0010009765392169356
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.03,512,0.003080985974520445,568,0.0009033202659338712
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,2048,0.864583432674408,24,0.00971679762005806
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,512,0.7409091591835022,22,0.009863282553851604
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.03,2048,0.653846263885498,26,0.00825195387005806
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.03,512,0.5076923966407776,39,0.008081055246293545
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.03,2048,0.009547739289700983,199,0.0008789063431322575
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.03,512,0.005013192538172007,379,0.0007812500116415322
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,2048,0.9827587604522704,29,0.013769530691206455
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,512,0.9964286684989928,28,0.01352539099752903
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.03,2048,0.995833456516266,24,0.013525391928851604
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.03,512,0.9937500953674316,32,0.013427733443677424
MultiArmedBandit,{},128,0.01,128,2,0.99,0.03,2048,1,128,0.03125
MultiArmedBandit,{},128,0.01,128,2,0.99,0.03,512,0,128,0
MultiArmedBandit,{},128,0.01,32,2,0.99,0.03,2048,1,128,0.03125
MultiArmedBandit,{},128,0.01,32,2,0.99,0.03,512,1,128,0.03125
MultiArmedBandit,{},128,0.01,8,2,0.99,0.03,2048,1,128,0.03125
MultiArmedBandit,{},128,0.01,8,2,0.99,0.03,512,1,128,0.03125
MoveToOrigin,{},128,0.01,128,2,0.99,0.03,2048,-0.09032057970762251,128,-0.004958495497703552
MoveToOrigin,{},128,0.01,128,2,0.99,0.03,512,0.9866289496421814,128,0.002112443558871746
MoveToOrigin,{},128,0.01,32,2,0.99,0.03,2048,0.97508704662323,128,0.002063859486952424
MoveToOrigin,{},128,0.01,32,2,0.99,0.03,512,0.97819584608078,128,0.002969026565551758
MoveToOrigin,{},128,0.01,8,2,0.99,0.03,2048,0.9668732285499572,128,0.003839647863060236
MoveToOrigin,{},128,0.01,8,2,0.99,0.03,512,0.9652723073959352,128,0.0023215317633002996
Minefield,"{""max_mines"": 10}",128,0.01,128,2,0.99,0.03,2048,0.0625,16,0.00048828125
Minefield,"{""max_mines"": 10}",128,0.01,128,2,0.99,0.03,512,0,26,0
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.03,2048,0.8269230723381042,52,0.02099609375
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.03,512,0.8301886916160583,53,0.021484375
Minefield,"{""max_mines"": 10}",128,0.01,8,2,0.99,0.03,2048,0,9,0
Minefield,"{""max_mines"": 10}",128,0.01,8,2,0.99,0.03,512,0.8125,48,0.01904296875
Procgen:Leaper,{},128,0.01,128,2,0.99,0.03,2048,0,9,0
Procgen:Leaper,{},128,0.01,128,2,0.99,0.03,512,0,0,0
Procgen:Leaper,{},128,0.01,32,2,0.99,0.03,2048,1.8518518209457395,27,0.0244140625
Procgen:Leaper,{},128,0.01,32,2,0.99,0.03,512,1.5625,32,0.0244140625
Procgen:Leaper,{},128,0.01,8,2,0.99,0.03,2048,1.6666666269302368,30,0.0244140625
Procgen:Leaper,{},128,0.01,8,2,0.99,0.03,512,1.3636363744735718,44,0.029296875
FloorIsLava,{},128,0.01,128,2,0.99,0.03,2048,0.2705078125,2048,0.2705078125
FloorIsLava,{},128,0.01,128,2,0.99,0.03,512,0.12890625,2048,0.12890625
FloorIsLava,{},128,0.01,32,2,0.99,0.03,2048,0.88720703125,2048,0.88720703125
FloorIsLava,{},128,0.01,32,2,0.99,0.03,512,0.28076171875,2048,0.28076171875
FloorIsLava,{},128,0.01,8,2,0.99,0.03,2048,1,2048,1
FloorIsLava,{},128,0.01,8,2,0.99,0.03,512,0.8759765625,2048,0.8759765625
Count,"{""masked_choices"": 2}",128,0.01,128,2,0.99,0.03,2048,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,128,2,0.99,0.03,512,0.74462890625,2048,0.74462890625
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.03,2048,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.03,512,0.73779296875,2048,0.73779296875
Count,"{""masked_choices"": 2}",128,0.01,8,2,0.99,0.03,2048,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,8,2,0.99,0.03,512,1,2048,1
CherryPick,"{""num_cherries"": 32}",128,0.01,128,2,0.99,0.03,2048,-15.458755493164062,128,-0.9661720991134644
CherryPick,"{""num_cherries"": 32}",128,0.01,128,2,0.99,0.03,512,-11.491192817687988,128,-0.7181995511054993
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.03,2048,0.998731017112732,128,0.06242070719599724
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.03,512,0.9973111152648926,128,0.06233195960521698
CherryPick,"{""num_cherries"": 32}",128,0.01,8,2,0.99,0.03,2048,0.9977819323539734,128,0.06236133351922035
CherryPick,"{""num_cherries"": 32}",128,0.01,8,2,0.99,0.03,512,0.9990572333335876,128,0.06244108825922012
Procgen:BossFight,{},128,0.01,128,2,0.99,0.03,2048,0,11,0
Procgen:BossFight,{},128,0.01,128,2,0.99,0.03,512,0,11,0
Procgen:BossFight,{},128,0.01,32,2,0.99,0.03,2048,0.0714285746216774,28,0.001953125
Procgen:BossFight,{},128,0.01,32,2,0.99,0.03,512,0.17241379618644714,29,0.001953125
Procgen:BossFight,{},128,0.01,8,2,0.99,0.03,2048,0.0416666679084301,24,0
Procgen:BossFight,{},128,0.01,8,2,0.99,0.03,512,0.03999999910593033,25,0
Procgen:BigFish,{},128,0.01,128,2,0.99,0.03,512,0.0833333358168602,12,0.00048828125
Procgen:BigFish,{},128,0.01,128,2,0.99,0.03,2048,0.10000000149011612,10,0.0009765625
Procgen:BigFish,{},128,0.01,32,2,0.99,0.03,2048,0.11764705926179886,17,0.001953125
Procgen:BigFish,{},128,0.01,32,2,0.99,0.03,512,0.20000000298023224,25,0.0048828125
Procgen:BigFish,{},128,0.01,8,2,0.99,0.03,2048,0.190476194024086,21,0.0009765625
Procgen:BigFish,{},128,0.01,8,2,0.99,0.03,512,0.3125,16,0.001953125
Xor,{},128,0.01,128,2,0.99,0.1,2048,0.50341796875,2048,0.50341796875
Xor,{},128,0.01,128,2,0.99,0.1,512,0.6298828125,2048,0.6298828125
Xor,{},128,0.01,32,2,0.99,0.1,2048,0.7568359375,2048,0.7568359375
Xor,{},128,0.01,32,2,0.99,0.1,512,0.51123046875,2048,0.51123046875
Xor,{},128,0.01,8,2,0.99,0.1,2048,0.875,2048,0.875
Xor,{},128,0.01,8,2,0.99,0.1,512,0.880859375,2048,0.880859375
Procgen:StarPilot,{},128,0.01,128,2,0.99,0.1,2048,1.3333333730697632,21,0.01513671875
Procgen:StarPilot,{},128,0.01,128,2,0.99,0.1,512,3,18,0.02783203125
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.1,2048,2.875,24,0.02880859375
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.1,512,3.066666603088379,15,0.0322265625
Procgen:StarPilot,{},128,0.01,8,2,0.99,0.1,2048,2.5625,16,0.03076171875
Procgen:StarPilot,{},128,0.01,8,2,0.99,0.1,512,2.6470587253570557,17,0.0341796875
RockPaperScissors,{},128,0.01,128,2,0.99,0.1,2048,0.9814453125,2048,0.9814453125
RockPaperScissors,{},128,0.01,128,2,0.99,0.1,512,0.3681640625,2048,0.3681640625
RockPaperScissors,{},128,0.01,32,2,0.99,0.1,2048,1.1201171875,2048,1.1201171875
RockPaperScissors,{},128,0.01,32,2,0.99,0.1,512,1.140625,2048,1.140625
RockPaperScissors,{},128,0.01,8,2,0.99,0.1,2048,1.0908203125,2048,1.0908203125
RockPaperScissors,{},128,0.01,8,2,0.99,0.1,512,1.12109375,2048,1.12109375
Procgen:Plunder,{},128,0.01,128,2,0.99,0.1,2048,3.299999952316284,10,0.01220703125
Procgen:Plunder,{},128,0.01,128,2,0.99,0.1,512,2.875,8,0.0126953125
Procgen:Plunder,{},128,0.01,32,2,0.99,0.1,2048,2.75,4,0.013671875
Procgen:Plunder,{},128,0.01,32,2,0.99,0.1,512,2.25,4,0.01220703125
Procgen:Plunder,{},128,0.01,8,2,0.99,0.1,2048,3,7,0.0146484375
Procgen:Plunder,{},128,0.01,8,2,0.99,0.1,512,2,1,0.01171875
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,128,2,0.99,0.1,512,0.2989520728588104,952,0.13896600902080536
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,128,2,0.99,0.1,2048,0.6219965219497681,490,0.1488175243139267
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.1,2048,0.9245738387107848,359,0.16207128763198853
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.1,512,0.6275975108146667,490,0.15015758574008942
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,8,2,0.99,0.1,2048,0.9022214412689208,374,0.16476114094257355
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,8,2,0.99,0.1,512,0.9648386240005492,361,0.17007166147232056
NotHotdog,{},128,0.01,128,2,0.99,0.1,2048,0.50048828125,2048,0.50048828125
NotHotdog,{},128,0.01,128,2,0.99,0.1,512,0.50634765625,2048,0.50634765625
NotHotdog,{},128,0.01,32,2,0.99,0.1,2048,1,2048,1
NotHotdog,{},128,0.01,8,2,0.99,0.1,2048,1,2048,1
NotHotdog,{},128,0.01,32,2,0.99,0.1,512,0.4912109375,2048,0.4912109375
NotHotdog,{},128,0.01,8,2,0.99,0.1,512,1,2048,1
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.1,2048,0.14479166269302368,96,0.007080078590661287
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.1,512,0.380487859249115,41,0.006958007346838713
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.1,2048,0.4275862574577331,29,0.006054687779396772
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.1,512,0.7937501072883606,16,0.00783691368997097
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.1,2048,0.4200000464916229,45,0.006616211496293545
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.1,512,0.5809524655342102,21,0.0061279297806322575
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.1,2048,0.0033678757026791573,386,0.00043945317156612873
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.1,512,0.0035135135985910892,370,0.0006835938547737896
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.1,2048,0.9880000948905944,25,0.013378906063735483
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.1,2048,0.98888897895813,27,0.013232422061264517
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.1,512,0.995833456516266,24,0.013232422061264517
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.1,512,0.9363637566566468,22,0.01040039025247097
MultiArmedBandit,{},128,0.01,128,2,0.99,0.1,2048,0,128,0
MultiArmedBandit,{},128,0.01,128,2,0.99,0.1,512,1,128,0.03125
MultiArmedBandit,{},128,0.01,32,2,0.99,0.1,2048,1,128,0.03125
MultiArmedBandit,{},128,0.01,32,2,0.99,0.1,512,1,128,0.03125
MultiArmedBandit,{},128,0.01,8,2,0.99,0.1,2048,1,128,0.03125
MultiArmedBandit,{},128,0.01,8,2,0.99,0.1,512,1,128,0.03125
MoveToOrigin,{},128,0.01,128,2,0.99,0.1,2048,-0.007548990659415722,128,-1.4172474038787186e-06
MoveToOrigin,{},128,0.01,128,2,0.99,0.1,512,0.9752638936042786,128,0.0022844853810966015
MoveToOrigin,{},128,0.01,32,2,0.99,0.1,2048,0.9758252501487732,128,0.006429389119148254
MoveToOrigin,{},128,0.01,32,2,0.99,0.1,512,0.9379233121871948,128,0.003734109690412879
MoveToOrigin,{},128,0.01,8,2,0.99,0.1,2048,0.95461243391037,128,0.002399116288870573
MoveToOrigin,{},128,0.01,8,2,0.99,0.1,512,0.8503044843673706,128,-0.0004914849996566772
Minefield,"{""max_mines"": 10}",128,0.01,128,2,0.99,0.1,2048,0.10000000149011612,10,0.00048828125
Minefield,"{""max_mines"": 10}",128,0.01,128,2,0.99,0.1,512,0,17,0
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.1,2048,0.9069767594337464,43,0.01904296875
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.1,512,0.978723406791687,47,0.0224609375
Minefield,"{""max_mines"": 10}",128,0.01,8,2,0.99,0.1,2048,0,10,0
Minefield,"{""max_mines"": 10}",128,0.01,8,2,0.99,0.1,512,0,9,0
Procgen:Leaper,{},128,0.01,128,2,0.99,0.1,2048,1.4285714626312256,14,0.009765625
Procgen:Leaper,{},128,0.01,128,2,0.99,0.1,512,0,0,0
Procgen:Leaper,{},128,0.01,32,2,0.99,0.1,2048,2.5,32,0.0390625
Procgen:Leaper,{},128,0.01,32,2,0.99,0.1,512,1.1111111640930176,36,0.01953125
Procgen:Leaper,{},128,0.01,8,2,0.99,0.1,2048,2.222222328186035,18,0.01953125
Procgen:Leaper,{},128,0.01,8,2,0.99,0.1,512,1.4285714626312256,14,0.009765625
FloorIsLava,{},128,0.01,128,2,0.99,0.1,2048,0.74169921875,2048,0.74169921875
FloorIsLava,{},128,0.01,128,2,0.99,0.1,512,0.28076171875,2048,0.28076171875
FloorIsLava,{},128,0.01,32,2,0.99,0.1,2048,0.76953125,2048,0.76953125
FloorIsLava,{},128,0.01,32,2,0.99,0.1,512,0.6162109375,2048,0.6162109375
FloorIsLava,{},128,0.01,8,2,0.99,0.1,2048,1,2048,1
FloorIsLava,{},128,0.01,8,2,0.99,0.1,512,0.5341796875,2048,0.5341796875
Count,"{""masked_choices"": 2}",128,0.01,128,2,0.99,0.1,2048,0.7578125,2048,0.7578125
Count,"{""masked_choices"": 2}",128,0.01,128,2,0.99,0.1,512,0.76806640625,2048,0.76806640625
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.1,2048,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.1,512,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,8,2,0.99,0.1,2048,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,8,2,0.99,0.1,512,1,2048,1
CherryPick,"{""num_cherries"": 32}",128,0.01,128,2,0.99,0.1,2048,-4.203755855560303,128,-0.2627347409725189
CherryPick,"{""num_cherries"": 32}",128,0.01,128,2,0.99,0.1,512,-10.768935203552246,128,-0.6730584502220154
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.1,2048,0.9909602999687196,128,0.06193502992391586
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.1,512,0.9947232007980348,128,0.062170226126909256
CherryPick,"{""num_cherries"": 32}",128,0.01,8,2,0.99,0.1,2048,0.988213837146759,128,0.061763353645801544
CherryPick,"{""num_cherries"": 32}",128,0.01,8,2,0.99,0.1,512,0.9876604080200196,128,0.061728790402412415
Procgen:BossFight,{},128,0.01,128,2,0.99,0.1,2048,0.3333333432674408,33,0.0068359375
Procgen:BossFight,{},128,0.01,128,2,0.99,0.1,512,0,10,0
Procgen:BossFight,{},128,0.01,32,2,0.99,0.1,2048,0.022727273404598236,44,0.00048828125
Procgen:BossFight,{},128,0.01,32,2,0.99,0.1,512,0.75,36,0.01318359375
Procgen:BossFight,{},128,0.01,8,2,0.99,0.1,2048,0.3529411852359772,34,0.00537109375
Procgen:BossFight,{},128,0.01,8,2,0.99,0.1,512,0.1111111119389534,36,0
Procgen:BigFish,{},128,0.01,128,2,0.99,0.1,2048,0.2777777910232544,18,0.0009765625
Procgen:BigFish,{},128,0.01,128,2,0.99,0.1,512,0.52173912525177,23,0.00830078125
Procgen:BigFish,{},128,0.01,32,2,0.99,0.1,2048,0.4117647111415863,17,0.00146484375
Procgen:BigFish,{},128,0.01,32,2,0.99,0.1,512,0.2142857164144516,14,0.0009765625
Procgen:BigFish,{},128,0.01,8,2,0.99,0.1,2048,0.10526315867900848,19,0.00390625
Procgen:BigFish,{},128,0.01,8,2,0.99,0.1,512,0.25,20,0.00244140625
Xor,{},128,0.01,128,2,0.99,0.3,2048,0.5009765625,2048,0.5009765625
Xor,{},128,0.01,128,2,0.99,0.3,512,0.50927734375,2048,0.50927734375
Xor,{},128,0.01,32,2,0.99,0.3,2048,0.74462890625,2048,0.74462890625
Xor,{},128,0.01,32,2,0.99,0.3,512,0.501953125,2048,0.501953125
Xor,{},128,0.01,8,2,0.99,0.3,2048,1,2048,1
Xor,{},128,0.01,8,2,0.99,0.3,512,0.7666015625,2048,0.7666015625
Procgen:StarPilot,{},128,0.01,128,2,0.99,0.3,512,1.9375,16,0.01708984375
Procgen:StarPilot,{},128,0.01,128,2,0.99,0.3,2048,1.736842155456543,19,0.01171875
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.3,2048,0.8518518805503845,27,0.0185546875
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.3,512,3.0399999618530273,25,0.0234375
Procgen:StarPilot,{},128,0.01,8,2,0.99,0.3,2048,1.4800000190734863,25,0.01318359375
Procgen:StarPilot,{},128,0.01,8,2,0.99,0.3,512,1.4137930870056152,29,0.02294921875
RockPaperScissors,{},128,0.01,128,2,0.99,0.3,2048,1.0078125,2048,1.0078125
RockPaperScissors,{},128,0.01,128,2,0.99,0.3,512,0.9853515625,2048,0.9853515625
RockPaperScissors,{},128,0.01,32,2,0.99,0.3,2048,0.951171875,2048,0.951171875
RockPaperScissors,{},128,0.01,32,2,0.99,0.3,512,0.9697265625,2048,0.9697265625
RockPaperScissors,{},128,0.01,8,2,0.99,0.3,2048,1.029296875,2048,1.029296875
RockPaperScissors,{},128,0.01,8,2,0.99,0.3,512,0.9921875,2048,0.9921875
Procgen:Plunder,{},128,0.01,128,2,0.99,0.3,2048,3,5,0.0126953125
Procgen:Plunder,{},128,0.01,128,2,0.99,0.3,512,2.5833332538604736,12,0.0107421875
Procgen:Plunder,{},128,0.01,32,2,0.99,0.3,512,3.5,2,0.01123046875
Procgen:Plunder,{},128,0.01,32,2,0.99,0.3,2048,3.1111111640930176,9,0.01220703125
Procgen:Plunder,{},128,0.01,8,2,0.99,0.3,2048,3.6666667461395264,12,0.01025390625
Procgen:Plunder,{},128,0.01,8,2,0.99,0.3,512,1.5714285373687744,7,0.009765625
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,128,2,0.99,0.3,2048,0.6209750175476074,496,0.15039238333702087
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,128,2,0.99,0.3,512,0.648190975189209,456,0.1443237662315369
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.3,2048,0.9558177590370178,342,0.15961411595344543
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.3,512,0.99663907289505,345,0.16789084672927856
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,8,2,0.99,0.3,2048,0.9091717004776,355,0.157595694065094
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,8,2,0.99,0.3,512,0.8970851302146912,369,0.16163301467895508
NotHotdog,{},128,0.01,128,2,0.99,0.3,2048,0.25048828125,2048,0.25048828125
NotHotdog,{},128,0.01,128,2,0.99,0.3,512,0.50634765625,2048,0.50634765625
NotHotdog,{},128,0.01,32,2,0.99,0.3,2048,1,2048,1
NotHotdog,{},128,0.01,32,2,0.99,0.3,512,1,2048,1
NotHotdog,{},128,0.01,8,2,0.99,0.3,2048,1,2048,1
NotHotdog,{},128,0.01,8,2,0.99,0.3,512,1,2048,1
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.3,2048,0.19680851697921753,47,0.0046630860306322575
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.3,512,0.3962963223457336,27,0.004956054966896772
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.3,2048,0.5815790295600891,19,0.00461425818502903
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.3,512,0.4788462221622467,26,0.003515624674037099
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.3,2048,0.5187500715255737,16,0.004296875558793545
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.3,512,0.11315789818763732,57,0.003735351376235485
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.3,2048,0.9300001263618468,10,0.006396484561264515
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,128,2,0.99,0.3,512,0.8428572416305542,21,0.008203125558793545
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.3,2048,0.8937500715255737,16,0.00893554650247097
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.3,512,0.9055556654930116,18,0.007373046595603228
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.3,2048,0.769230842590332,13,0.00644531287252903
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,8,2,0.99,0.3,512,0.9153847098350524,13,0.007910155691206455
MultiArmedBandit,{},128,0.01,128,2,0.99,0.3,2048,1,128,0.03125
MultiArmedBandit,{},128,0.01,128,2,0.99,0.3,512,0,128,0
MultiArmedBandit,{},128,0.01,32,2,0.99,0.3,2048,1,128,0.03125
MultiArmedBandit,{},128,0.01,32,2,0.99,0.3,512,1,128,0.03125
MultiArmedBandit,{},128,0.01,8,2,0.99,0.3,2048,0.998291015625,128,0.031219482421875
MultiArmedBandit,{},128,0.01,8,2,0.99,0.3,512,1,128,0.03125
MoveToOrigin,{},128,0.01,128,2,0.99,0.3,2048,0.8999720811843872,128,0.01021481491625309
MoveToOrigin,{},128,0.01,128,2,0.99,0.3,512,0.893440842628479,128,0.004213457461446524
MoveToOrigin,{},128,0.01,32,2,0.99,0.3,2048,0.8738371729850769,128,0.010941733606159689
MoveToOrigin,{},128,0.01,32,2,0.99,0.3,512,0.9232032299041748,128,0.014744206331670284
MoveToOrigin,{},128,0.01,8,2,0.99,0.3,2048,0.8679643273353577,128,0.01014631986618042
MoveToOrigin,{},128,0.01,8,2,0.99,0.3,512,0.7525719404220581,128,-0.0012178255710750818
Minefield,"{""max_mines"": 10}",128,0.01,128,2,0.99,0.3,2048,0.125,8,0.00048828125
Minefield,"{""max_mines"": 10}",128,0.01,128,2,0.99,0.3,512,0,11,0
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.3,2048,0.7272727489471436,22,0.0078125
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.3,512,0.7931034564971924,29,0.01123046875
Minefield,"{""max_mines"": 10}",128,0.01,8,2,0.99,0.3,2048,0,10,0
Minefield,"{""max_mines"": 10}",128,0.01,8,2,0.99,0.3,512,0.6666666865348816,15,0.0048828125
Procgen:Leaper,{},128,0.01,128,2,0.99,0.3,2048,1.1111111640930176,18,0.009765625
Procgen:Leaper,{},128,0.01,128,2,0.99,0.3,512,1.0526316165924072,19,0.009765625
Procgen:Leaper,{},128,0.01,32,2,0.99,0.3,2048,1.3636363744735718,22,0.0146484375
Procgen:Leaper,{},128,0.01,32,2,0.99,0.3,512,1.1111111640930176,18,0.009765625
Procgen:Leaper,{},128,0.01,8,2,0.99,0.3,2048,0.5555555820465088,18,0.0048828125
Procgen:Leaper,{},128,0.01,8,2,0.99,0.3,512,2.222222328186035,27,0.029296875
FloorIsLava,{},128,0.01,128,2,0.99,0.3,2048,0.88525390625,2048,0.88525390625
FloorIsLava,{},128,0.01,128,2,0.99,0.3,512,0.12744140625,2048,0.12744140625
FloorIsLava,{},128,0.01,32,2,0.99,0.3,2048,0.88232421875,2048,0.88232421875
FloorIsLava,{},128,0.01,32,2,0.99,0.3,512,1,2048,1
FloorIsLava,{},128,0.01,8,2,0.99,0.3,2048,1,2048,1
FloorIsLava,{},128,0.01,8,2,0.99,0.3,512,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,128,2,0.99,0.3,2048,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,128,2,0.99,0.3,512,0.75390625,2048,0.75390625
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.3,2048,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,8,2,0.99,0.3,2048,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.3,512,1,2048,1
Count,"{""masked_choices"": 2}",128,0.01,8,2,0.99,0.3,512,1,2048,1
CherryPick,"{""num_cherries"": 32}",128,0.01,128,2,0.99,0.3,2048,-11.548316955566406,128,-0.7217698097229004
CherryPick,"{""num_cherries"": 32}",128,0.01,128,2,0.99,0.3,512,-13.523070335388184,128,-0.8451918959617615
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.3,2048,0.945755422115326,128,0.05910971388220787
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.3,512,0.9699886441230774,128,0.06062429398298263
Procgen:BossFight,{},128,0.01,128,2,0.99,0.3,512,0.09090909361839294,11,0.00146484375
CherryPick,"{""num_cherries"": 32}",128,0.01,8,2,0.99,0.3,512,0.938559353351593,128,0.058659955859184265
Procgen:BigFish,{},128,0.01,128,2,0.99,0.3,512,0.31578946113586426,19,0.00244140625
Procgen:BossFight,{},128,0.01,32,2,0.99,0.3,2048,0.0416666679084301,48,0.0009765625
